"Liga","LeagueId","SeasonId","Round","Date","DateIso","MatchId","Status","HomeTeam","HomeTeamId","AwayTeam","AwayTeamId","Score","HomeSets","AwaySets","Key","RawText"
"3.7","15614","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","Mighty Bears","130513","ATLAS ARENA LODZ","137489","","","","15614|194|20|130513|137489|2026-10-04 17:00",""
"3.7","15614","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","Szare Bibipy","141037","Phoenix Fire","128687","","","","15614|194|20|141037|128687|2026-10-04 17:00",""
"3.7","15614","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","Volania Jeleninhos","131141","Young Team Reaktywacja","140951","","","","15614|194|20|131141|140951|2026-10-04 17:00",""
"3.7","15614","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","ATLAS ARENA LODZ","137489","Dyliżans Brzózka","137454","","","","15614|194|21|137489|137454|2026-10-06 17:00",""
"3.7","15614","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Fc MiSieNieChce","130908","Volania Jeleninhos","131141","","","","15614|194|21|130908|131141|2026-10-06 17:00",""
"3.7","15614","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Ghrum","130784","AZS Politechnika Poznańska","128759","","","","15614|194|21|130784|128759|2026-10-06 17:00",""
"3.7","15614","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Hunter Poznań","130570","FC Łosarnia Tujsk","140910","","","","15614|194|21|130570|140910|2026-10-06 17:00",""
"3.7","15614","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Latające Dżdżownice","140796","Szare Bibipy","141037","","","","15614|194|21|140796|141037|2026-10-06 17:00",""
"3.7","15614","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","ODLOTY WROCŁAW","137424","BKS Visła Bydgoszcz","131284","","","","15614|194|21|137424|131284|2026-10-06 17:00",""
"3.7","15614","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Phoenix Fire","128687","Mighty Bears","130513","","","","15614|194|21|128687|130513|2026-10-06 17:00",""
"3.7","15614","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Young Team Reaktywacja","140951","Hit Happens","131734","","","","15614|194|21|140951|131734|2026-10-06 17:00",""
"3.7","15614","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","AZS Politechnika Poznańska","128759","Hunter Poznań","130570","","","","15614|194|22|128759|130570|2026-10-08 17:00",""
"3.7","15614","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","BKS Visła Bydgoszcz","131284","ATLAS ARENA LODZ","137489","","","","15614|194|22|131284|137489|2026-10-08 17:00",""
"3.7","15614","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Dyliżans Brzózka","137454","Mighty Bears","130513","","","","15614|194|22|137454|130513|2026-10-08 17:00",""
"3.7","15614","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","FC Łosarnia Tujsk","140910","Young Team Reaktywacja","140951","","","","15614|194|22|140910|140951|2026-10-08 17:00",""
"3.7","15614","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Hit Happens","131734","Fc MiSieNieChce","130908","","","","15614|194|22|131734|130908|2026-10-08 17:00",""
"3.7","15614","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Phoenix Fire","128687","Latające Dżdżownice","140796","","","","15614|194|22|128687|140796|2026-10-08 17:00",""
"3.7","15614","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Szare Bibipy","141037","Ghrum","130784","","","","15614|194|22|141037|130784|2026-10-08 17:00",""
"3.7","15614","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Volania Jeleninhos","131141","ODLOTY WROCŁAW","137424","","","","15614|194|22|131141|137424|2026-10-08 17:00",""
"3.7","15614","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","ATLAS ARENA LODZ","137489","Volania Jeleninhos","131141","","","","15614|194|23|137489|131141|2026-10-10 17:00",""
"3.7","15614","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Dyliżans Brzózka","137454","Phoenix Fire","128687","","","","15614|194|23|137454|128687|2026-10-10 17:00",""
"3.7","15614","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Fc MiSieNieChce","130908","FC Łosarnia Tujsk","140910","","","","15614|194|23|130908|140910|2026-10-10 17:00",""
"3.7","15614","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Ghrum","130784","Latające Dżdżownice","140796","","","","15614|194|23|130784|140796|2026-10-10 17:00",""
"3.7","15614","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Hunter Poznań","130570","Szare Bibipy","141037","","","","15614|194|23|130570|141037|2026-10-10 17:00",""
"3.7","15614","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Mighty Bears","130513","BKS Visła Bydgoszcz","131284","","","","15614|194|23|130513|131284|2026-10-10 17:00",""
"3.7","15614","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","ODLOTY WROCŁAW","137424","Hit Happens","131734","","","","15614|194|23|137424|131734|2026-10-10 17:00",""
"3.7","15614","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Young Team Reaktywacja","140951","AZS Politechnika Poznańska","128759","","","","15614|194|23|140951|128759|2026-10-10 17:00",""
"3.7","15614","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","AZS Politechnika Poznańska","128759","Fc MiSieNieChce","130908","","","","15614|194|24|128759|130908|2026-10-11 17:00",""
"3.7","15614","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","BKS Visła Bydgoszcz","131284","Dyliżans Brzózka","137454","","","","15614|194|24|131284|137454|2026-10-11 17:00",""
"3.7","15614","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","FC Łosarnia Tujsk","140910","ODLOTY WROCŁAW","137424","","","","15614|194|24|140910|137424|2026-10-11 17:00",""
"3.7","15614","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Hit Happens","131734","ATLAS ARENA LODZ","137489","","","","15614|194|24|131734|137489|2026-10-11 17:00",""
"3.7","15614","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Latające Dżdżownice","140796","Hunter Poznań","130570","","","","15614|194|24|140796|130570|2026-10-11 17:00",""
"3.7","15614","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Phoenix Fire","128687","Ghrum","130784","","","","15614|194|24|128687|130784|2026-10-11 17:00",""
"3.7","15614","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Szare Bibipy","141037","Young Team Reaktywacja","140951","","","","15614|194|24|141037|140951|2026-10-11 17:00",""
"3.7","15614","194","24","2026-10-11 17:00","2026-10-11 17:00","","scheduled","Volania Jeleninhos","131141","Mighty Bears","130513","","","","15614|194|24|131141|130513|2026-10-11 17:00",""
"3.7","15614","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","ATLAS ARENA LODZ","137489","FC Łosarnia Tujsk","140910","","","","15614|194|25|137489|140910|2026-10-13 17:00",""
"3.7","15614","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","BKS Visła Bydgoszcz","131284","Phoenix Fire","128687","","","","15614|194|25|131284|128687|2026-10-13 17:00",""
"3.7","15614","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","Dyliżans Brzózka","137454","Volania Jeleninhos","131141","","","","15614|194|25|137454|131141|2026-10-13 17:00",""
"3.7","15614","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","Fc MiSieNieChce","130908","Szare Bibipy","141037","","","","15614|194|25|130908|141037|2026-10-13 17:00",""
"3.7","15614","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","Hunter Poznań","130570","Ghrum","130784","","","","15614|194|25|130570|130784|2026-10-13 17:00",""
"3.7","15614","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","Mighty Bears","130513","Hit Happens","131734","","","","15614|194|25|130513|131734|2026-10-13 17:00",""
"3.7","15614","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","ODLOTY WROCŁAW","137424","AZS Politechnika Poznańska","128759","","","","15614|194|25|137424|128759|2026-10-13 17:00",""
"3.7","15614","194","25","2026-10-13 17:00","2026-10-13 17:00","","scheduled","Young Team Reaktywacja","140951","Latające Dżdżownice","140796","","","","15614|194|25|140951|140796|2026-10-13 17:00",""
"3.7","15614","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","AZS Politechnika Poznańska","128759","ATLAS ARENA LODZ","137489","","","","15614|194|26|128759|137489|2026-10-15 17:00",""
"3.7","15614","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","FC Łosarnia Tujsk","140910","Mighty Bears","130513","","","","15614|194|26|140910|130513|2026-10-15 17:00",""
"3.7","15614","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Ghrum","130784","Young Team Reaktywacja","140951","","","","15614|194|26|130784|140951|2026-10-15 17:00",""
"3.7","15614","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Hit Happens","131734","Dyliżans Brzózka","137454","","","","15614|194|26|131734|137454|2026-10-15 17:00",""
"3.7","15614","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Latające Dżdżownice","140796","Fc MiSieNieChce","130908","","","","15614|194|26|140796|130908|2026-10-15 17:00",""
"3.7","15614","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Phoenix Fire","128687","Hunter Poznań","130570","","","","15614|194|26|128687|130570|2026-10-15 17:00",""
"3.7","15614","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Szare Bibipy","141037","ODLOTY WROCŁAW","137424","","","","15614|194|26|141037|137424|2026-10-15 17:00",""
"3.7","15614","194","26","2026-10-15 17:00","2026-10-15 17:00","","scheduled","Volania Jeleninhos","131141","BKS Visła Bydgoszcz","131284","","","","15614|194|26|131141|131284|2026-10-15 17:00",""
"3.7","15614","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","ATLAS ARENA LODZ","137489","Szare Bibipy","141037","","","","15614|194|27|137489|141037|2026-10-17 17:00",""
"3.7","15614","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","BKS Visła Bydgoszcz","131284","Hit Happens","131734","","","","15614|194|27|131284|131734|2026-10-17 17:00",""
"3.7","15614","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","Dyliżans Brzózka","137454","FC Łosarnia Tujsk","140910","","","","15614|194|27|137454|140910|2026-10-17 17:00",""
"3.7","15614","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","Fc MiSieNieChce","130908","Ghrum","130784","","","","15614|194|27|130908|130784|2026-10-17 17:00",""
"3.7","15614","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","Mighty Bears","130513","AZS Politechnika Poznańska","128759","","","","15614|194|27|130513|128759|2026-10-17 17:00",""
"3.7","15614","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","ODLOTY WROCŁAW","137424","Latające Dżdżownice","140796","","","","15614|194|27|137424|140796|2026-10-17 17:00",""
"3.7","15614","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","Volania Jeleninhos","131141","Phoenix Fire","128687","","","","15614|194|27|131141|128687|2026-10-17 17:00",""
"3.7","15614","194","27","2026-10-17 17:00","2026-10-17 17:00","","scheduled","Young Team Reaktywacja","140951","Hunter Poznań","130570","","","","15614|194|27|140951|130570|2026-10-17 17:00",""
"3.7","15614","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","AZS Politechnika Poznańska","128759","Dyliżans Brzózka","137454","","","","15614|194|28|128759|137454|2026-10-18 17:00",""
"3.7","15614","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","FC Łosarnia Tujsk","140910","BKS Visła Bydgoszcz","131284","","","","15614|194|28|140910|131284|2026-10-18 17:00",""
"3.7","15614","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","Ghrum","130784","ODLOTY WROCŁAW","137424","","","","15614|194|28|130784|137424|2026-10-18 17:00",""
"3.7","15614","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","Hit Happens","131734","Volania Jeleninhos","131141","","","","15614|194|28|131734|131141|2026-10-18 17:00",""
"3.7","15614","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","Hunter Poznań","130570","Fc MiSieNieChce","130908","","","","15614|194|28|130570|130908|2026-10-18 17:00",""
"3.7","15614","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","Latające Dżdżownice","140796","ATLAS ARENA LODZ","137489","","","","15614|194|28|140796|137489|2026-10-18 17:00",""
"3.7","15614","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","Phoenix Fire","128687","Young Team Reaktywacja","140951","","","","15614|194|28|128687|140951|2026-10-18 17:00",""
"3.7","15614","194","28","2026-10-18 17:00","2026-10-18 17:00","","scheduled","Szare Bibipy","141037","Mighty Bears","130513","","","","15614|194|28|141037|130513|2026-10-18 17:00",""
"3.7","15614","194","29","2026-10-20 17:00","2026-10-20 17:00","","scheduled","ATLAS ARENA LODZ","137489","Ghrum","130784","","","","15614|194|29|137489|130784|2026-10-20 17:00",""
"3.7","15614","194","29","2026-10-20 17:00","2026-10-20 17:00","","scheduled","BKS Visła Bydgoszcz","131284","AZS Politechnika Poznańska","128759","","","","15614|194|29|131284|128759|2026-10-20 17:00",""
"3.7","15614","194","29","2026-10-20 17:00","2026-10-20 17:00","","scheduled","Dyliżans Brzózka","137454","Szare Bibipy","141037","","","","15614|194|29|137454|141037|2026-10-20 17:00",""
"3.7","15614","194","29","2026-10-20 17:00","2026-10-20 17:00","","scheduled","Fc MiSieNieChce","130908","Young Team Reaktywacja","140951","","","","15614|194|29|130908|140951|2026-10-20 17:00",""
"3.7","15614","194","29","2026-10-20 17:00","2026-10-20 17:00","","scheduled","Hit Happens","131734","Phoenix Fire","128687","","","","15614|194|29|131734|128687|2026-10-20 17:00",""
"3.7","15614","194","29","2026-10-20 17:00","2026-10-20 17:00","","scheduled","Mighty Bears","130513","Latające Dżdżownice","140796","","","","15614|194|29|130513|140796|2026-10-20 17:00",""
"3.7","15614","194","29","2026-10-20 17:00","2026-10-20 17:00","","scheduled","ODLOTY WROCŁAW","137424","Hunter Poznań","130570","","","","15614|194|29|137424|130570|2026-10-20 17:00",""
"3.7","15614","194","29","2026-10-20 17:00","2026-10-20 17:00","","scheduled","Volania Jeleninhos","131141","FC Łosarnia Tujsk","140910","","","","15614|194|29|131141|140910|2026-10-20 17:00",""
"3.7","15614","194","30","2026-10-22 17:00","2026-10-22 17:00","","scheduled","FC Łosarnia Tujsk","140910","Hit Happens","131734","","","","15614|194|30|140910|131734|2026-10-22 17:00",""
"3.7","15614","194","30","2026-10-22 17:00","2026-10-22 17:00","","scheduled","Ghrum","130784","Mighty Bears","130513","","","","15614|194|30|130784|130513|2026-10-22 17:00",""
"3.7","15614","194","30","2026-10-22 17:00","2026-10-22 17:00","","scheduled","Hunter Poznań","130570","ATLAS ARENA LODZ","137489","","","","15614|194|30|130570|137489|2026-10-22 17:00",""
"3.7","15614","194","30","2026-10-22 17:00","2026-10-22 17:00","","scheduled","Latające Dżdżownice","140796","Dyliżans Brzózka","137454","","","","15614|194|30|140796|137454|2026-10-22 17:00",""
"3.7","15614","194","30","2026-10-22 17:00","2026-10-22 17:00","","scheduled","Phoenix Fire","128687","Fc MiSieNieChce","130908","","","","15614|194|30|128687|130908|2026-10-22 17:00",""
"3.7","15614","194","30","2026-10-22 17:00","2026-10-22 17:00","","scheduled","Szare Bibipy","141037","BKS Visła Bydgoszcz","131284","","","","15614|194|30|141037|131284|2026-10-22 17:00",""
"3.7","15614","194","30","2026-10-22 17:00","2026-10-22 17:00","","scheduled","Volania Jeleninhos","131141","AZS Politechnika Poznańska","128759","","","","15614|194|30|131141|128759|2026-10-22 17:00",""
"3.7","15614","194","30","2026-10-22 17:00","2026-10-22 17:00","","scheduled","Young Team Reaktywacja","140951","ODLOTY WROCŁAW","137424","","","","15614|194|30|140951|137424|2026-10-22 17:00",""
"3.8","15615","194","1","2026-09-01 17:00","2026-09-01 17:00","","scheduled","👽Strażnicy Cienia👽","128711","Fryta05","140965","","","","15615|194|1|128711|140965|2026-09-01 17:00",""
"3.8","15615","194","1","2026-09-01 17:00","2026-09-01 17:00","","scheduled","Jang Tim","128677","Aptekarz Tylmanowa","128720","","","","15615|194|1|128677|128720|2026-09-01 17:00",""
"3.8","15615","194","1","2026-09-01 17:00","2026-09-01 17:00","","scheduled","ŁysyTeamBDG","131048","NOVELO","141068","","","","15615|194|1|131048|141068|2026-09-01 17:00",""
"3.8","15615","194","1","2026-09-01 17:00","2026-09-01 17:00","","scheduled","manosduros","128767","Atomowe Żurawie","131136","","","","15615|194|1|128767|131136|2026-09-01 17:00",""
"3.8","15615","194","1","2026-09-01 17:00","2026-09-01 17:00","","scheduled","Pogoń Portowcy","131768","Zamek Golub-Dobrzyń","131227","","","","15615|194|1|131768|131227|2026-09-01 17:00",""
"3.8","15615","194","1","2026-09-01 17:00","2026-09-01 17:00","","scheduled","Przebój Wolbrom","130621","GoldRooster","161766","","","","15615|194|1|130621|161766|2026-09-01 17:00",""
"3.8","15615","194","1","2026-09-01 17:00","2026-09-01 17:00","","scheduled","Rockers Wrocław","128605","PGE GIEK Skra Bełchatów","130721","","","","15615|194|1|128605|130721|2026-09-01 17:00",""
"3.8","15615","194","1","2026-09-01 17:00","2026-09-01 17:00","","scheduled","Ślepsk Malow Suwałki","144724","Victoria Rąbień","144783","","","","15615|194|1|144724|144783|2026-09-01 17:00",""
"3.8","15615","194","2","2026-09-03 17:00","2026-09-03 17:00","","scheduled","👽Strażnicy Cienia👽","128711","Przebój Wolbrom","130621","","","","15615|194|2|128711|130621|2026-09-03 17:00",""
"3.8","15615","194","2","2026-09-03 17:00","2026-09-03 17:00","","scheduled","Aptekarz Tylmanowa","128720","Zamek Golub-Dobrzyń","131227","","","","15615|194|2|128720|131227|2026-09-03 17:00",""
"3.8","15615","194","2","2026-09-03 17:00","2026-09-03 17:00","","scheduled","Atomowe Żurawie","131136","Pogoń Portowcy","131768","","","","15615|194|2|131136|131768|2026-09-03 17:00",""
"3.8","15615","194","2","2026-09-03 17:00","2026-09-03 17:00","","scheduled","GoldRooster","161766","ŁysyTeamBDG","131048","","","","15615|194|2|161766|131048|2026-09-03 17:00",""
"3.8","15615","194","2","2026-09-03 17:00","2026-09-03 17:00","","scheduled","Jang Tim","128677","Rockers Wrocław","128605","","","","15615|194|2|128677|128605|2026-09-03 17:00",""
"3.8","15615","194","2","2026-09-03 17:00","2026-09-03 17:00","","scheduled","NOVELO","141068","Ślepsk Malow Suwałki","144724","","","","15615|194|2|141068|144724|2026-09-03 17:00",""
"3.8","15615","194","2","2026-09-03 17:00","2026-09-03 17:00","","scheduled","PGE GIEK Skra Bełchatów","130721","Fryta05","140965","","","","15615|194|2|130721|140965|2026-09-03 17:00",""
"3.8","15615","194","2","2026-09-03 17:00","2026-09-03 17:00","","scheduled","Victoria Rąbień","144783","manosduros","128767","","","","15615|194|2|144783|128767|2026-09-03 17:00",""
"3.8","15615","194","3","2026-09-05 17:00","2026-09-05 17:00","","scheduled","Aptekarz Tylmanowa","128720","Pogoń Portowcy","131768","","","","15615|194|3|128720|131768|2026-09-05 17:00",""
"3.8","15615","194","3","2026-09-05 17:00","2026-09-05 17:00","","scheduled","Atomowe Żurawie","131136","Victoria Rąbień","144783","","","","15615|194|3|131136|144783|2026-09-05 17:00",""
"3.8","15615","194","3","2026-09-05 17:00","2026-09-05 17:00","","scheduled","Fryta05","140965","Jang Tim","128677","","","","15615|194|3|140965|128677|2026-09-05 17:00",""
"3.8","15615","194","3","2026-09-05 17:00","2026-09-05 17:00","","scheduled","ŁysyTeamBDG","131048","👽Strażnicy Cienia👽","128711","","","","15615|194|3|131048|128711|2026-09-05 17:00",""
"3.8","15615","194","3","2026-09-05 17:00","2026-09-05 17:00","","scheduled","manosduros","128767","NOVELO","141068","","","","15615|194|3|128767|141068|2026-09-05 17:00",""
"3.8","15615","194","3","2026-09-05 17:00","2026-09-05 17:00","","scheduled","Przebój Wolbrom","130621","PGE GIEK Skra Bełchatów","130721","","","","15615|194|3|130621|130721|2026-09-05 17:00",""
"3.8","15615","194","3","2026-09-05 17:00","2026-09-05 17:00","","scheduled","Rockers Wrocław","128605","Zamek Golub-Dobrzyń","131227","","","","15615|194|3|128605|131227|2026-09-05 17:00",""
"3.8","15615","194","3","2026-09-05 17:00","2026-09-05 17:00","","scheduled","Ślepsk Malow Suwałki","144724","GoldRooster","161766","","","","15615|194|3|144724|161766|2026-09-05 17:00",""
"3.8","15615","194","4","2026-09-06 17:00","2026-09-06 17:00","","scheduled","👽Strażnicy Cienia👽","128711","Ślepsk Malow Suwałki","144724","","","","15615|194|4|128711|144724|2026-09-06 17:00",""
"3.8","15615","194","4","2026-09-06 17:00","2026-09-06 17:00","","scheduled","GoldRooster","161766","manosduros","128767","","","","15615|194|4|161766|128767|2026-09-06 17:00",""
"3.8","15615","194","4","2026-09-06 17:00","2026-09-06 17:00","","scheduled","NOVELO","141068","Atomowe Żurawie","131136","","","","15615|194|4|141068|131136|2026-09-06 17:00",""
"3.8","15615","194","4","2026-09-06 17:00","2026-09-06 17:00","","scheduled","PGE GIEK Skra Bełchatów","130721","ŁysyTeamBDG","131048","","","","15615|194|4|130721|131048|2026-09-06 17:00",""
"3.8","15615","194","4","2026-09-06 17:00","2026-09-06 17:00","","scheduled","Pogoń Portowcy","131768","Victoria Rąbień","144783","","","","15615|194|4|131768|144783|2026-09-06 17:00",""
"3.8","15615","194","4","2026-09-06 17:00","2026-09-06 17:00","","scheduled","Przebój Wolbrom","130621","Jang Tim","128677","","","","15615|194|4|130621|128677|2026-09-06 17:00",""
"3.8","15615","194","4","2026-09-06 17:00","2026-09-06 17:00","","scheduled","Rockers Wrocław","128605","Aptekarz Tylmanowa","128720","","","","15615|194|4|128605|128720|2026-09-06 17:00",""
"3.8","15615","194","4","2026-09-06 17:00","2026-09-06 17:00","","scheduled","Zamek Golub-Dobrzyń","131227","Fryta05","140965","","","","15615|194|4|131227|140965|2026-09-06 17:00",""
"3.8","15615","194","5","2026-09-08 17:00","2026-09-08 17:00","","scheduled","Atomowe Żurawie","131136","GoldRooster","161766","","","","15615|194|5|131136|161766|2026-09-08 17:00",""
"3.8","15615","194","5","2026-09-08 17:00","2026-09-08 17:00","","scheduled","Fryta05","140965","Aptekarz Tylmanowa","128720","","","","15615|194|5|140965|128720|2026-09-08 17:00",""
"3.8","15615","194","5","2026-09-08 17:00","2026-09-08 17:00","","scheduled","ŁysyTeamBDG","131048","Jang Tim","128677","","","","15615|194|5|131048|128677|2026-09-08 17:00",""
"3.8","15615","194","5","2026-09-08 17:00","2026-09-08 17:00","","scheduled","manosduros","128767","👽Strażnicy Cienia👽","128711","","","","15615|194|5|128767|128711|2026-09-08 17:00",""
"3.8","15615","194","5","2026-09-08 17:00","2026-09-08 17:00","","scheduled","Pogoń Portowcy","131768","Rockers Wrocław","128605","","","","15615|194|5|131768|128605|2026-09-08 17:00",""
"3.8","15615","194","5","2026-09-08 17:00","2026-09-08 17:00","","scheduled","Przebój Wolbrom","130621","Zamek Golub-Dobrzyń","131227","","","","15615|194|5|130621|131227|2026-09-08 17:00",""
"3.8","15615","194","5","2026-09-08 17:00","2026-09-08 17:00","","scheduled","Ślepsk Malow Suwałki","144724","PGE GIEK Skra Bełchatów","130721","","","","15615|194|5|144724|130721|2026-09-08 17:00",""
"3.8","15615","194","5","2026-09-08 17:00","2026-09-08 17:00","","scheduled","Victoria Rąbień","144783","NOVELO","141068","","","","15615|194|5|144783|141068|2026-09-08 17:00",""
"3.8","15615","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","👽Strażnicy Cienia👽","128711","Atomowe Żurawie","131136","","","","15615|194|6|128711|131136|2026-09-10 17:00",""
"3.8","15615","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","Aptekarz Tylmanowa","128720","Przebój Wolbrom","130621","","","","15615|194|6|128720|130621|2026-09-10 17:00",""
"3.8","15615","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","GoldRooster","161766","Victoria Rąbień","144783","","","","15615|194|6|161766|144783|2026-09-10 17:00",""
"3.8","15615","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","Jang Tim","128677","Ślepsk Malow Suwałki","144724","","","","15615|194|6|128677|144724|2026-09-10 17:00",""
"3.8","15615","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","NOVELO","141068","Pogoń Portowcy","131768","","","","15615|194|6|141068|131768|2026-09-10 17:00",""
"3.8","15615","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","PGE GIEK Skra Bełchatów","130721","manosduros","128767","","","","15615|194|6|130721|128767|2026-09-10 17:00",""
"3.8","15615","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","Rockers Wrocław","128605","Fryta05","140965","","","","15615|194|6|128605|140965|2026-09-10 17:00",""
"3.8","15615","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","Zamek Golub-Dobrzyń","131227","ŁysyTeamBDG","131048","","","","15615|194|6|131227|131048|2026-09-10 17:00",""
"3.8","15615","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","Atomowe Żurawie","131136","PGE GIEK Skra Bełchatów","130721","","","","15615|194|7|131136|130721|2026-09-12 17:00",""
"3.8","15615","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","Fryta05","140965","Pogoń Portowcy","131768","","","","15615|194|7|140965|131768|2026-09-12 17:00",""
"3.8","15615","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","ŁysyTeamBDG","131048","Aptekarz Tylmanowa","128720","","","","15615|194|7|131048|128720|2026-09-12 17:00",""
"3.8","15615","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","manosduros","128767","Jang Tim","128677","","","","15615|194|7|128767|128677|2026-09-12 17:00",""
"3.8","15615","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","NOVELO","141068","GoldRooster","161766","","","","15615|194|7|141068|161766|2026-09-12 17:00",""
"3.8","15615","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","Przebój Wolbrom","130621","Rockers Wrocław","128605","","","","15615|194|7|130621|128605|2026-09-12 17:00",""
"3.8","15615","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","Ślepsk Malow Suwałki","144724","Zamek Golub-Dobrzyń","131227","","","","15615|194|7|144724|131227|2026-09-12 17:00",""
"3.8","15615","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","Victoria Rąbień","144783","👽Strażnicy Cienia👽","128711","","","","15615|194|7|144783|128711|2026-09-12 17:00",""
"3.8","15615","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","👽Strażnicy Cienia👽","128711","NOVELO","141068","","","","15615|194|8|128711|141068|2026-09-13 17:00",""
"3.8","15615","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","Aptekarz Tylmanowa","128720","Ślepsk Malow Suwałki","144724","","","","15615|194|8|128720|144724|2026-09-13 17:00",""
"3.8","15615","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","Fryta05","140965","Przebój Wolbrom","130621","","","","15615|194|8|140965|130621|2026-09-13 17:00",""
"3.8","15615","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","Jang Tim","128677","Atomowe Żurawie","131136","","","","15615|194|8|128677|131136|2026-09-13 17:00",""
