"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","South is invincible","Cież, Stanisław","1975966","3","2","5","0","0","49.4","4","1","1","25","0","6","2","0","4","0","0","0","0","0","0","0","2","17","31","0","0","0","0","0","0","0","6.5","","0","0","0","4","0","0","17","31","2","0","17","0","0","0","49.4","44.5","0","0","0","0","1","1","0","0","1","0","1","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","8","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","South is invincible","Stollwerk, Ottfried","1951230","1","0","2","0","0","54.8","5","1","1","20","0","1","1","0","0","0","0","0","0","0","0","0","0","10","12","0","0","0","0","0","0","0","0.5","","0","0","0","0","0","0","10","12","0","0","9","0","0","1","54.8","53","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Souza, Isidoro","1745153","1","0","11","1","0","61.1","0","0","0","0","0","12","9","4","3","2","50","0","0","0","0","0","1","22","43","31","4","74","18","18","22","16","6","","2","3","0","0","0","0","22","43","1","0","21","0","0","1","61.1","52.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","4","1","1","37","74","0","0","0","0","0","4","3","0","0","1","0","2","2","0","0","0","0","3","20","31","23","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Greiner, Kaspar","1905265","2","0","13","0","0","73.4","3","2","0","0","-67","9","5","2","4","3","56","3","0","100","0","0","2","19","30","0","0","0","0","0","0","0","7","","3","3","0","1","0","0","19","30","2","0","18","0","0","1","73.4","58.2","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","3","2","1","0","0","1","0","3","1","0","0","1","1","2","0","12","11","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Lipski, Paweł","1864689","11","10","6","1","0","61.8","15","0","6","40","40","1","1","0","0","0","0","0","0","0","0","0","5","27","38","0","0","0","0","0","0","0","34","","0","0","0","0","0","0","27","38","5","1","23","0","0","4","61.8","54.8","1","0","0","0","2","3","0","0","0","0","1","1","0","0","0","0","0","0","5","0","0","0","6","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","0","13","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Stern, Yannick","1864304","2","2","6","0","0","66.2","5","0","1","20","20","8","6","3","2","1","50","0","0","0","0","0","1","16","29","0","0","0","0","0","0","0","7.8","","1","2","0","0","0","0","16","29","1","0","14","0","0","2","66.2","53.6","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","2","0","1","0","0","0","1","0","2","0","10","5","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Truglio, Danilo","1865106","8","8","5","0","1","55.9","5","0","1","20","20","8","4","1","4","3","50","21","0","100","8","38","6","20","35","0","0","0","0","0","0","0","36.6","","1","1","1","2","1","1","20","35","6","0","18","0","0","2","55.9","53","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","7","5","5","4","21","1","0","0","0","0","1","3","2","0","0","1","0","3","1","13","19","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Wachtel, Bardolf","1904117","11","10","6","0","0","65.1","16","1","9","56","50","1","1","0","0","0","0","0","0","0","0","0","2","22","28","0","0","0","0","0","0","0","32.5","","0","0","0","0","0","0","22","28","2","0","21","0","0","1","65.1","57.4","1","0","1","0","3","5","0","0","0","1","0","1","0","0","0","0","0","0","7","0","0","0","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","0","12","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Mourier, Florian","1864925","0","0","0","0","0","0","0","0","0","0","0","20","10","7","10","6","65","6","0","100","4","67","0","0","0","4","0","6","0","1","3","2","12","","5","8","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","2","6","2","2","1","1","6","7","4","1","0","2","0","6","3","0","0","3","0","3","12","9","8","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Margot, Michaël","1928280","6","5","3","0","0","57.3","4","1","2","50","25","5","3","2","2","1","60","0","0","0","0","0","4","17","32","0","0","0","0","0","0","0","16.5","","1","1","0","1","0","0","17","32","3","0","14","1","0","3","57.3","51.9","1","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","0","0","0","1","0","2","6","0","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Anocic, Vlado","1928550","5","5","7","0","1","68.1","3","0","2","67","67","5","4","1","1","1","40","8","0","100","3","38","2","19","28","0","0","0","0","0","0","0","18.6","","1","1","0","0","0","0","19","28","2","0","16","0","0","3","68.1","62.5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","1","4","0","8","1","1","0","0","0","0","1","0","0","0","1","0","2","14","8","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Castant, Gabriel","1950874","2","1","10","1","1","65.6","1","0","1","100","100","6","4","1","2","2","50","1","0","100","1","100","0","8","11","0","0","0","0","0","0","0","6.4","","2","2","0","0","0","0","8","11","0","0","6","0","0","2","66.8","55.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2","1","0","0","1","0","1","15","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Portet, Rémi","1976154","7","5","4","1","2","62.1","12","1","5","42","33","1","0","0","1","1","100","0","0","0","0","0","0","8","16","0","0","0","0","0","0","0","20.5","","1","1","0","0","0","0","8","16","0","0","8","0","0","0","73.4","63.3","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","13","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158647","france_15178","South is invincible vs Montpellier Beach Volley 0:3","2026-07-02 19:00","Unbreakable palace","Montpellier Beach Volley","Chassang, Francis","1976465","11","11","2","0","0","52.3","16","0","9","56","56","2","1","0","1","0","0","0","0","0","0","0","2","14","22","0","0","0","0","0","0","0","35.2","","0","1","0","0","0","0","14","22","1","0","13","1","0","1","52.3","50.7","1","0","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","17","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158648","france_15178","les bolinettes vs Concombre Masqué 3:2","2026-07-02 19:00","Darts Aréna","les bolinettes","Monteil, Thibault","1767419","0","-1","7","1","0","58.8","1","0","0","0","0","14","8","4","6","3","50","0","0","0","0","0","0","13","37","34","9","63","9","20","15","19","3.4","","3","4","0","2","0","0","13","37","0","0","13","0","0","0","58.8","53","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","9","4","2","14","63","0","0","0","0","0","4","1","1","0","2","0","3","2","0","0","1","0","4","1","0","29","20","13","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158648","france_15178","les bolinettes vs Concombre Masqué 3:2","2026-07-02 19:00","Darts Aréna","les bolinettes","Dziewięcki, Edward","1725267","4","2","11","0","0","59.2","7","2","2","29","0","12","5","2","7","5","58","10","0","100","6","60","2","17","28","0","0","0","0","0","0","0","17","","3","5","1","1","1","1","17","28","2","0","15","0","0","2","59.2","50.9","0","0","0","0","1","1","0","0","0","0","0","0","1","0","2","1","1","5","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","4","2","10","2","0","1","0","1","0","5","1","3","0","1","0","3","0","0","17","12","6","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158648","france_15178","les bolinettes vs Concombre Masqué 3:2","2026-07-02 19:00","Darts Aréna","les bolinettes","Kasperek, Łukasz","1951146","28","19","22","1","1","63.8","40","8","22","55","35","5","2","0","3","0","0","0","0","0","0","0","5","35","55","1","1","2","0","0","1","1","56","","0","1","0","2","0","0","35","55","4","0","31","1","0","4","63.8","53.6","2","1","0","0","1","4","0","0","1","2","2","5","0","0","0","0","0","0","18","2","4","0","7","31","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","18","9","17","13","3","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158648","france_15178","les bolinettes vs Concombre Masqué 3:2","2026-07-02 19:00","Darts Aréna","les bolinettes","Biela, Stanisław","1903980","13","3","27","2","1","70.2","24","8","9","38","4","17","13","6","4","2","47","0","0","0","0","0","3","31","68","0","0","0","0","0","0","0","22.4","","1","1","0","2","1","1","31","68","1","0","26","2","0","5","70.2","56.7","6","1","3","0","3","13","1","0","1","0","0","2","1","0","0","0","1","2","0","0","0","0","0","0","1","2","1","0","3","7","0","0","0","0","0","0","0","0","0","0","0","6","4","0","1","1","0","2","1","0","0","1","0","5","13","17","5","12","11","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158648","france_15178","les bolinettes vs Concombre Masqué 3:2","2026-07-02 19:00","Darts Aréna","les bolinettes","Tomczyk, Adam","1865479","13","10","17","2","1","60.2","10","1","4","40","30","23","10","6","13","5","48","26","0","100","13","50","8","56","82","0","0","0","0","0","0","0","53.9","","4","7","1","6","0","0","56","82","8","1","49","0","0","7","60.2","52.4","0","0","0","0","2","2","0","0","0","0","0","0","2","1","0","0","3","6","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","4","4","10","8","26","6","2","2","0","1","1","5","3","0","0","2","0","5","23","10","17","15","4","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"France","15178","1158648","france_15178","les bolinettes vs Concombre Masqué 3:2","2026-07-02 19:00","Darts Aréna","les bolinettes","Kyrcz, Mikołaj","1865047","36","30","7","0","0","66","39","6","25","64","49","5","1","0","4","2","40","0","0","0","0","0","11","50","65","0","0","0","0","0","0","0","84.6","","0","0","1","3","1","1","50","65","9","0","41","2","0","9","66","57.2","0","1","0","0","1","2","0","0","2","0","0","2","0","0","0","0","0","0","23","1","2","2","7","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","4","0","16","16","9","10","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
