"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","Pink Dragons","Feijó, Jefferson","1949162","0","0","3","0","0","88","0","0","0","0","0","8","5","1","3","0","13","0","0","0","0","0","0","2","29","17","8","48","2","12","20","14","0.8","","0","0","0","3","0","0","2","29","0","0","1","0","0","1","88","69.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","8","0","0","23","48","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","14","21","12","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Rabin, Daniel","1745144","4","4","8","0","3","70.3","1","0","0","0","0","9","6","2","3","1","33","0","0","0","0","0","1","17","29","26","2","51","31","16","4","0","14","","1","3","0","0","0","0","17","29","1","0","15","0","0","2","74.6","63.9","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","2","0","4","19","51","0","0","0","0","0","2","1","0","0","1","0","1","0","1","0","0","0","3","1","26","29","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Nenkov, Valeri","1684204","2","-1","8","1","0","61.3","6","2","1","17","-17","13","9","4","4","3","54","11","0","100","6","55","1","15","24","0","0","0","0","0","0","0","12.2","","3","4","0","0","0","0","15","24","1","0","15","0","0","0","61.3","52.7","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","2","2","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","10","1","0","0","11","4","4","0","0","0","0","3","2","0","0","1","0","2","0","16","16","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Paunero, Miguel","1950697","21","14","10","1","0","61.4","29","6","15","52","31","6","3","0","3","2","33","0","0","0","0","0","6","24","36","0","0","1","0","0","1","0","45","","2","2","0","1","0","0","24","36","6","0","21","0","0","3","61.4","55.6","0","0","0","0","2","2","2","0","0","0","1","3","0","0","0","0","0","0","12","4","2","1","5","24","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","3","14","9","16","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Kapuściński, Zenon","1681858","3","1","6","1","1","57.5","5","1","2","40","20","0","0","0","0","0","0","0","0","0","0","0","0","10","16","0","0","0","0","0","0","0","4.5","","0","0","0","0","0","0","10","16","0","0","9","0","0","1","57.5","54","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Souris, Christophe","1903459","5","4","9","1","2","66.9","3","0","1","33","33","6","4","2","2","0","33","17","0","100","7","41","2","22","35","0","0","0","0","0","0","0","24.2","","0","1","0","1","0","0","22","35","2","0","19","0","0","3","71.3","62.8","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","8","2","0","17","2","0","0","1","1","0","0","0","0","0","0","0","3","1","17","14","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Tamas, Ludovic","1950865","21","21","7","0","0","68.4","23","0","15","65","65","2","2","0","0","0","0","0","0","0","0","0","6","36","51","0","0","0","0","0","0","0","61","","0","0","0","0","0","0","36","51","6","0","32","0","0","4","68.4","56.9","0","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","0","0","15","0","0","0","5","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","11","12","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Zając, Mateusz","1685576","0","0","0","0","0","0","0","0","0","0","0","5","4","4","1","1","100","3","0","100","1","33","0","0","0","1","1","2","0","0","1","1","5.2","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","2","0","1","0","3","4","2","0","1","1","0","0","0","0","0","0","0","2","0","4","6","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Gallas, Maurycy","1865026","8","7","12","1","1","70.9","11","0","6","55","55","10","9","6","1","0","60","0","0","0","0","0","1","17","28","0","0","0","0","0","0","0","32.8","","0","0","0","1","0","0","17","28","1","0","15","0","0","2","75.8","62.6","1","0","0","0","0","1","1","0","0","0","0","1","2","0","0","0","2","4","0","0","0","0","0","0","2","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","6","4","0","0","2","0","0","0","0","0","0","0","2","0","12","15","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Nordeck, Mark","1949230","2","1","3","1","0","62.2","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","2","8","14","12","0","25","6","13","4","2","5","","0","0","0","0","0","0","8","14","2","0","8","0","0","0","62.2","61.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","1","2","10","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","23","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Fialho, Ives","1905775","3","3","5","0","2","66.2","2","0","0","0","0","3","3","1","0","0","33","2","0","100","2","100","1","9","19","0","0","0","0","0","0","0","11.4","","0","0","0","0","0","0","9","19","1","0","9","0","0","0","68.5","62.7","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","1","11","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Borowicz, Aleksander","1685813","0","0","0","0","0","0","0","0","0","0","0","7","7","6","0","0","86","3","0","100","1","33","0","0","0","0","0","0","0","0","0","0","6.4","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","3","6","4","0","0","1","1","0","0","0","0","0","0","1","7","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172215","brazil_15168","Pink Dragons vs BH Voleibol 0:3","2026-07-02 19:00","Dragon Arena","BH Voleibol","Gallino, Benedetto","1905907","0","-2","5","1","0","54.4","0","0","0","0","0","7","6","4","1","1","71","8","1","88","3","38","0","3","9","0","0","0","0","0","0","0","4.6","","0","0","1","1","0","0","3","9","0","0","3","0","0","0","54.4","53.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","1","0","7","4","1","0","0","2","1","1","1","0","0","0","0","1","16","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172216","brazil_15168","Barão Vermelho vs Graffias E.C. 3:0","2026-07-02 19:00","Albatros D. III","Barão Vermelho","Połeć, Damian","1927247","4","3","8","1","2","67.8","1","0","1","100","100","4","4","2","0","0","50","0","0","0","0","0","1","5","9","11","5","28","6","8","7","7","11.6","","0","0","0","0","0","0","5","9","1","0","5","0","0","0","67.8","58.9","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","5","2","1","10","28","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","3","1","1","32","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172216","brazil_15168","Barão Vermelho vs Graffias E.C. 3:0","2026-07-02 19:00","Albatros D. III","Barão Vermelho","Zulu, Isidoro","1975941","4","2","7","0","0","80.1","5","2","1","20","-20","9","5","5","4","3","89","6","0","100","4","67","3","7","13","0","0","0","0","0","0","0","17.2","","2","3","1","1","0","0","7","13","3","0","7","0","0","0","80.1","65.7","0","0","0","0","1","1","0","0","2","0","0","2","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2","6","5","1","1","1","2","0","3","1","1","0","1","0","3","1","1","21","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172216","brazil_15168","Barão Vermelho vs Graffias E.C. 3:0","2026-07-02 19:00","Albatros D. III","Barão Vermelho","de Brito, Petrônio","1927400","22","13","16","2","2","82.1","37","7","16","43","24","3","0","0","3","1","33","0","0","0","0","0","4","38","56","2","0","3","0","1","1","1","42.7","","1","1","0","2","0","0","38","56","4","1","36","0","0","2","82.1","66.1","3","0","0","0","6","9","0","0","2","0","1","3","0","0","0","0","0","0","12","1","4","1","7","25","0","0","0","0","0","0","2","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","3","17","19","15","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172216","brazil_15168","Barão Vermelho vs Graffias E.C. 3:0","2026-07-02 19:00","Albatros D. III","Barão Vermelho","Fontoura, Hélcio","1949778","6","5","6","1","0","71.6","4","0","2","50","50","7","4","2","3","3","71","0","0","0","0","0","4","16","32","0","0","0","0","0","0","0","17.8","","3","3","0","0","0","0","16","32","4","0","16","0","0","0","71.6","59.5","0","0","0","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","3","3","0","0","0","0","3","7","5","5","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172216","brazil_15168","Barão Vermelho vs Graffias E.C. 3:0","2026-07-02 19:00","Albatros D. III","Barão Vermelho","Linhares, Cícero","1976323","1","1","3","0","0","61.6","0","0","0","0","0","3","1","1","2","0","33","7","0","100","2","29","1","13","22","0","0","0","0","0","0","0","7.4","","0","0","0","2","0","0","13","22","1","1","13","0","0","0","61.6","58.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","0","7","1","1","0","0","0","0","0","0","0","0","0","0","2","0","1","12","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172216","brazil_15168","Barão Vermelho vs Graffias E.C. 3:0","2026-07-02 19:00","Albatros D. III","Barão Vermelho","Święczkowski, Krzysztof","1929073","25","19","9","0","0","68.1","36","6","18","50","33","8","2","0","6","4","50","0","0","0","0","0","7","40","49","0","0","0","0","0","0","0","56.2","","4","4","0","2","0","0","40","49","7","0","40","0","0","0","68.1","54.7","4","0","0","1","1","6","1","0","1","0","0","2","0","0","0","0","0","0","11","2","3","1","11","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","1","1","3","21","11","13","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Brazil","15168","1172216","brazil_15168","Barão Vermelho vs Graffias E.C. 3:0","2026-07-02 19:00","Albatros D. III","Barão Vermelho","Brizola, Dilson","1681966","0","0","0","0","0","0","0","0","0","0","0","14","10","2","4","2","29","5","0","100","2","40","0","0","0","1","1","6","0","2","1","3","5.2","","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","4","6","1","2","2","0","5","2","0","1","0","0","1","2","0","0","0","2","0","3","7","7","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
