"Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Spain","Marola, Samuel","1929120","5","5","13","0","0","68.5","4","0","0","0","0","25","15","11","10","6","68","6","0","100","2","33","5","49","89","0","0","0","0","0","0","0","29.4","","5","6","1","4","0","0","49","89","5","1","49","0","0","0","68.5","58.2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","13","9","9","10","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Spain","Jauregui, Fernando","1929598","36","29","10","1","0","53.2","60","6","33","55","45","6","3","0","3","3","50","0","0","0","0","0","3","44","82","1","0","1","0","0","1","0","75.2","","2","2","1","1","0","0","44","82","3","1","44","0","0","0","53.2","49.2","2","0","0","0","5","7","1","0","2","0","1","4","0","0","0","0","0","0","26","1","3","4","15","49","0","0","0","0","0","0","1","0","0","0","0","1","4","19","11","17","14","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Spain","Soler, Teo","1928809","7","5","13","0","0","67.2","11","2","3","27","9","20","7","1","13","6","35","0","0","0","0","0","4","27","71","0","0","0","0","0","0","0","20","","6","7","0","6","0","0","27","71","4","0","27","0","0","0","67.2","59.9","0","0","0","0","3","3","0","0","1","0","0","1","1","0","0","0","1","2","0","0","0","0","0","0","2","1","0","0","2","5","0","0","0","0","0","0","4","7","8","13","7","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Spain","Ferrandis, Constantino","1928247","13","4","17","0","0","59.7","35","7","13","37","17","34","18","9","16","8","50","54","2","96","25","46","0","4","66","0","0","0","0","0","0","0","56.1","","7","10","1","6","0","0","4","66","0","0","4","0","0","0","59.7","49.8","1","0","0","0","3","4","0","0","1","0","3","4","10","0","4","1","9","24","0","0","0","0","0","0","1","0","2","0","0","3","0","0","0","0","0","0","4","19","27","27","27","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Spain","Teixidó, Enrique","1951023","22","13","14","0","0","59.2","43","9","20","47","26","10","3","2","7","1","30","0","0","0","0","0","2","55","73","0","0","0","0","0","0","0","39.7","","1","3","0","4","0","0","55","73","2","1","55","0","0","0","59.2","53.4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","18","1","8","1","14","42","0","0","0","0","0","0","0","0","0","0","0","0","4","11","12","15","16","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Spain","Falceto, Xurxo","1904882","0","0","0","0","0","0","0","0","0","0","0","45","28","18","17","11","64","12","0","100","3","25","0","0","0","3","0","7","0","0","3","4","24.8","","8","13","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","4","7","4","14","14","11","15","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Spain","Téllez, Guillermo","1905336","0","0","1","0","0","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Spain","Aguado, Sancho","1927752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Spain","Espinosa, Ignacio","2003481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Spain","Muñoz, Lolo","2003464","0","0","1","0","0","51.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.6","51.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Spain","Cardell, Iván","1975616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Latovlevici, Dracul","1928196","5","2","19","3","1","76.9","1","0","0","0","0","20","15","0","5","3","15","0","0","0","0","0","4","43","77","54","14","152","30","50","54","18","13.2","","2","3","0","1","1","1","43","77","3","1","40","1","0","3","76.9","62.3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","14","3","6","75","152","4","33","30","35","39","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Beta, Laurentiu","1974478","0","-1","4","0","0","98.2","2","1","0","0","-50","8","7","3","1","1","50","2","0","100","0","0","0","2","3","0","0","0","0","0","0","0","2.1","","1","1","0","0","0","0","2","3","0","0","2","0","0","0","98.2","79.6","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","4","4","4","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Tamas, Ludovic","1950865","21","19","8","0","0","72.6","40","2","20","50","45","3","2","0","1","0","0","0","0","0","0","0","1","42","56","0","0","1","0","0","1","0","49","","0","0","0","1","0","0","42","56","1","3","39","0","0","3","72.6","65.2","2","0","0","0","3","5","1","0","0","0","1","2","0","0","0","0","0","0","15","0","2","2","14","33","0","0","0","0","0","0","0","0","0","0","1","1","4","20","10","1","14","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Stanca, Iorghu","1905876","3","3","1","0","0","88.6","3","0","2","67","67","0","0","0","0","0","0","0","0","0","0","0","1","11","14","0","0","0","0","0","0","0","7","","0","0","0","0","0","0","11","14","1","0","9","0","0","2","88.6","88.6","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","2","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Purece, Răzvan","1951352","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","8","0","100","5","63","0","4","12","0","0","0","0","0","0","0","5.2","","0","0","0","0","0","0","4","12","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","2","2","2","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Iorga, Anton","1929075","26","23","13","0","1","66.4","48","3","22","46","40","6","5","0","1","0","0","0","0","0","0","0","3","46","72","0","0","0","0","0","0","0","59.5","","0","0","0","1","0","0","46","72","2","1","39","1","0","7","66.4","56.3","4","0","1","1","9","15","1","0","1","0","2","4","0","0","0","0","0","0","16","1","0","0","12","29","0","0","0","0","0","0","0","0","0","0","0","0","4","9","17","14","15","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Lemnaru, Christian","1975967","0","0","0","0","0","0","0","0","0","0","0","44","33","20","11","7","61","9","0","100","2","22","0","0","0","1","0","2","0","0","1","1","23.2","","5","7","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","4","14","9","11","11","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Piscanu, Constantin","1864459","8","3","8","2","0","82.5","13","3","5","38","15","25","18","9","7","4","52","0","0","0","0","0","3","29","47","0","0","0","0","0","0","0","24.3","","2","3","1","3","1","1","29","47","3","0","28","0","0","1","82.5","65.1","1","0","1","0","4","6","0","0","0","0","0","0","4","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","13","12","0","14","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Grozav, Stelian","1926975","2","-2","15","1","0","70.9","14","3","1","7","-14","16","13","9","3","2","69","64","0","100","20","31","1","31","55","0","0","0","0","0","0","0","38.3","","2","2","0","1","0","0","31","55","1","0","29","0","0","2","70.9","58.6","1","0","2","0","8","11","0","0","1","0","0","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","25","19","26","23","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Lupei, Aurel","1865818","2","0","3","1","0","74.5","6","1","2","33","17","8","7","5","1","1","75","0","0","0","0","0","0","8","15","0","0","0","0","0","0","0","5.9","","1","1","0","0","0","0","8","15","0","0","6","0","0","2","74.5","66.7","1","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","1","0","0","11","0","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Lirca, Liviu","1949874","9","5","8","2","0","74.7","13","2","2","15","0","9","5","2","4","0","22","7","0","100","3","43","7","51","83","0","0","0","0","0","0","0","25.6","","0","0","0","4","0","0","51","83","7","0","45","0","0","6","74.7","67.2","2","0","1","0","7","10","0","0","1","0","0","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","10","8","8","0","0","0","0"
"reprezentacja_grupa3","Spain vs Romania 3:1","2026-05-14 19:00","","Romania","Grumezescu, Henri","1975617","5","0","2","0","0","62.9","16","5","4","25","-6","3","1","0","2","0","0","0","0","0","0","0","1","17","25","0","0","0","0","0","0","0","2.3","","0","0","0","2","0","0","17","25","1","1","13","0","0","4","62.9","62.8","2","0","0","0","2","4","0","0","2","0","0","2","0","0","0","0","0","0","2","2","1","0","5","10","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","16","0","0","0","0","0"
